customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure
1707,Alfonso,Readett,M,18,1994-01-02,26,Cost Accountant,Financial Services,High Net Worth,No,7.0
1708,Wenona,Mahaddie,F,39,1988-12-30,32,Marketing Manager,Property,High Net Worth,No,20.0
1709,Osgood,Seeborne,M,36,1974-09-30,46,Food Chemist,Health,Affluent Customer,No,6.0
1710,Matilde,MacKeeg,F,49,1954-06-30,66,Health Coach IV,Health,High Net Worth,No,17.0
1711,Marie-jeanne,Mattson,F,81,1993-09-26,27,Untitled,Manufacturing,High Net Worth,Yes,7.0
1712,Chad,,F,63,1976-10-12,44,Dental Hygienist,Health,High Net Worth,Yes,7.0
1713,Jennica,Jeeks,F,89,1988-11-08,32,Teacher,Retail,High Net Worth,Yes,21.0
1714,Esma,Rycroft,F,80,1998-06-26,22,Senior Sales Associate,Property,High Net Worth,Yes,4.0
1715,Cobb,Schrinel,M,41,1988-06-01,32,Web Developer III,Entertainment,Mass Customer,Yes,12.0
1716,Lou,Yellep,F,42,1987-01-30,33,Senior Developer,Telecommunications,Affluent Customer,No,5.0
1717,Obadias,Gristwood,M,96,1978-11-14,42,Civil Engineer,Manufacturing,Mass Customer,No,6.0
1718,Eada,Coaster,F,13,1994-04-19,26,Professor,Financial Services,High Net Worth,Yes,4.0
1719,Devy,Hannum,M,71,1973-07-04,47,Media Manager IV,Financial Services,High Net Worth,No,18.0
1720,Matilda,Milton,F,96,1986-10-06,34,Staff Accountant II,Financial Services,Mass Customer,Yes,13.0
1721,Delcine,Hansod,F,82,1980-10-22,40,Senior Quality Engineer,Financial Services,High Net Worth,No,14.0
1722,Fritz,Geare,M,52,1963-07-17,57,Cost Accountant,Financial Services,Mass Customer,No,4.0
1723,Atalanta,Stoeck,F,90,1986-10-24,34,Geologist IV,Untitled,Mass Customer,Yes,7.0
1724,Davita,Pristnor,F,28,1999-01-24,21,Assistant Media Planner,Entertainment,High Net Worth,Yes,4.0
1725,Corena,Postlewhite,F,80,1979-07-19,41,Junior Executive,Manufacturing,High Net Worth,Yes,16.0
1726,Mariette,Alexsandrev,F,41,1973-08-06,47,Junior Executive,Financial Services,High Net Worth,No,11.0
1727,Everard,,M,43,1978-05-10,42,Assistant Media Planner,Entertainment,High Net Worth,No,6.0
1728,Pryce,Larner,M,41,1977-05-04,43,Paralegal,Financial Services,Affluent Customer,No,22.0
1729,Alla,Kyles,F,37,1987-11-16,33,Mechanical Systems Engineer,Argiculture,High Net Worth,No,7.0
1730,Tildi,Kirkup,F,29,1985-12-21,35,Senior Financial Analyst,Financial Services,Mass Customer,No,20.0
1731,Aigneis,MacKall,F,26,1959-03-11,61,Health Coach III,Health,High Net Worth,Yes,19.0
1732,Elihu,Cudworth,M,95,1978-07-07,42,Desktop Support Technician,Argiculture,Mass Customer,Yes,10.0
1733,Gothart,Coomer,M,10,1986-05-26,34,Associate Professor,Financial Services,High Net Worth,No,20.0
1734,Adriana,Cullerne,F,88,1977-10-10,43,Community Outreach Specialist,Retail,Mass Customer,Yes,11.0
1735,Sly,Offord,M,7,1966-09-07,54,Occupational Therapist,Health,Mass Customer,No,8.0
1736,Garrek,Rowbotham,M,83,1998-05-10,22,Associate Professor,IT,Affluent Customer,No,4.0
1737,Benny,Jammet,F,21,1976-09-06,44,Senior Developer,Property,Affluent Customer,Yes,13.0
1738,Frankie,Seydlitz,M,39,1985-04-24,35,Engineer II,Argiculture,High Net Worth,Yes,14.0
1739,Burnaby,Stiffkins,M,20,1954-10-06,66,Software Consultant,Entertainment,Mass Customer,No,7.0
1741,Karlens,Carneck,M,18,1994-07-11,26,General Manager,Financial Services,High Net Worth,No,3.0
1742,Quintin,Dublin,M,48,1958-08-17,62,Tax Accountant,Untitled,High Net Worth,No,13.0
1743,Pall,Creek,M,80,1981-07-25,39,Director of Sales,Manufacturing,Affluent Customer,Yes,8.0
1744,Phoebe,Kahen,F,41,1972-01-21,48,Nurse Practicioner,Financial Services,High Net Worth,No,12.0
1745,Leigha,Clawson,F,37,1955-08-23,65,Chief Design Engineer,Financial Services,Mass Customer,Yes,6.0
1746,Kev,,M,58,1962-01-05,58,Operator,IT,High Net Worth,No,6.0
1747,Obadiah,Fairall,M,46,1987-03-14,33,Research Assistant II,Financial Services,Affluent Customer,No,14.0
1748,Skell,Oxenden,M,83,1956-06-07,64,Recruiter,Manufacturing,Mass Customer,Yes,10.0
1749,Debbi,Petschelt,F,66,1980-10-22,40,Untitled,Telecommunications,High Net Worth,No,4.0
1750,Filbert,Evreux,M,14,1959-05-13,61,Internal Auditor,Entertainment,Mass Customer,Yes,16.0
1751,Sara-ann,Haddick,F,49,1969-03-23,51,Untitled,Health,Mass Customer,No,4.0
1752,Diane,Busk,F,92,1977-01-27,43,Systems Administrator II,Untitled,Mass Customer,No,17.0
1753,Kerry,Ford,F,6,1997-10-12,23,VP Product Management,Health,High Net Worth,Yes,1.0
1754,Zonnya,Tolland,F,24,1965-11-27,55,Untitled,Retail,Mass Customer,Yes,15.0
1755,Dagmar,Panyer,F,38,1986-08-23,34,Tax Accountant,Property,Mass Customer,No,20.0
1756,Daron,,F,92,1976-12-17,44,Junior Executive,Untitled,High Net Worth,No,7.0
1757,Hashim,Hartwell,M,68,1966-03-03,54,Untitled,IT,High Net Worth,No,7.0
1758,Helli,Cooksley,F,16,1971-10-28,49,Administrative Assistant I,Argiculture,Mass Customer,Yes,6.0
1759,Quillan,Shortland,M,52,1969-06-02,51,Biostatistician IV,Financial Services,High Net Worth,No,15.0
1760,Kelsy,Barrowcliff,F,68,1966-04-27,54,Dental Hygienist,Health,High Net Worth,No,15.0
1761,Kassi,List,F,96,1974-08-29,46,Legal Assistant,Manufacturing,Mass Customer,Yes,14.0
1762,Gaye,Steutly,F,49,1978-04-30,42,Research Assistant II,Health,Mass Customer,Yes,18.0
1763,Suzie,Ornillos,F,96,1994-10-30,26,Automation Specialist I,Manufacturing,Affluent Customer,Yes,7.0
1764,Zaria,Van der Krui,F,36,1960-06-21,60,Desktop Support Technician,Untitled,Mass Customer,Yes,10.0
1765,Sibella,O' Mara,F,48,1967-02-13,53,Senior Quality Engineer,Untitled,High Net Worth,No,10.0
1766,Maye,O'Moylane,F,53,1985-10-20,35,Senior Quality Engineer,Untitled,Affluent Customer,No,21.0
1767,Cicely,Millier,F,28,1959-03-10,61,Software Engineer IV,Manufacturing,Affluent Customer,Yes,19.0
1768,Normand,Ganderton,M,36,1974-02-09,46,Programmer I,Manufacturing,High Net Worth,No,13.0
1769,Sheridan,Shaves,M,13,1960-11-26,60,Untitled,Untitled,Mass Customer,Yes,5.0
1770,Chrysler,Vasile,F,63,1995-04-10,25,Junior Executive,Untitled,Mass Customer,Yes,7.0
1771,Zarah,Santello,F,1,1974-11-01,46,Geological Engineer,Manufacturing,Mass Customer,Yes,14.0
1772,Michael,Foulis,M,98,1984-07-07,36,Financial Analyst,Financial Services,High Net Worth,Yes,14.0
1774,Vidovik,Astall,M,48,1978-11-01,42,Compensation Analyst,Financial Services,Mass Customer,Yes,18.0
1775,Kimberly,Dishmon,F,73,1995-10-01,25,Actuary,Financial Services,Affluent Customer,No,3.0
1776,Korey,Gate,M,77,1978-08-26,42,Accountant I,Financial Services,Affluent Customer,No,10.0
1777,Lucinda,Jerok,F,47,1994-05-02,26,Sales Representative,Retail,Affluent Customer,No,1.0
1778,Emera,Margrem,F,72,2000-07-30,20,Staff Accountant III,Untitled,Mass Customer,Yes,2.0
1779,Krishnah,Firmage,M,55,1996-11-19,24,Information Systems Manager,Argiculture,Affluent Customer,No,5.0
1781,Sammie,Uglow,M,63,1965-07-26,55,Data Coordiator,Untitled,Affluent Customer,No,17.0
1782,Ewen,Emes,M,47,1966-12-22,54,Pharmacist,Health,Affluent Customer,Yes,9.0
1783,Brett,McCalister,M,55,1995-07-30,25,Untitled,Retail,Mass Customer,Yes,7.0
1784,Louella,O' Timony,F,37,1994-10-15,26,GIS Technical Architect,Manufacturing,Mass Customer,Yes,6.0
1785,Marty,Whatford,M,23,1960-12-10,60,Clinical Specialist,Health,Mass Customer,No,19.0
1786,Lonee,Gorce,F,70,1962-03-20,58,Administrative Assistant III,Argiculture,High Net Worth,Yes,11.0
1787,Tull,Godehard.sf,M,2,1976-11-21,44,Executive Secretary,Retail,High Net Worth,Yes,13.0
1788,Anna-diana,Kurten,F,79,1964-08-10,56,Account Representative IV,Financial Services,High Net Worth,Yes,10.0
1789,Talya,Darycott,F,44,1986-08-29,34,Analog Circuit Design manager,Property,Mass Customer,No,9.0
1790,Vite,Molyneux,M,90,1993-09-25,27,Budget/Accounting Analyst IV,Health,Affluent Customer,No,1.0
1791,Ninon,Van Der Hoog,F,20,1974-12-25,46,Data Coordiator,IT,Affluent Customer,Yes,19.0
1792,Dunstan,Kegley,M,1,1988-04-07,32,Untitled,Financial Services,Mass Customer,No,15.0
1793,Hewett,Handes,M,19,1989-06-14,31,Actuary,Financial Services,Mass Customer,Yes,2.0
1794,Caro,McKirton,F,53,1969-03-10,51,Administrative Officer,Property,Mass Customer,No,8.0
1795,Wally,Rebbeck,M,40,1977-09-21,43,Internal Auditor,Manufacturing,Affluent Customer,No,7.0
1796,Cayla,Marcus,F,79,1969-11-28,51,Desktop Support Technician,Manufacturing,High Net Worth,Yes,8.0
1797,Basile,Le Floch,M,49,1974-05-16,46,Assistant Professor,Untitled,Mass Customer,No,8.0
1798,Eunice,Risom,F,46,2000-10-11,20,Electrical Engineer,Manufacturing,High Net Worth,Yes,1.0
1799,Tito,Brash,M,81,1977-12-23,43,Untitled,Untitled,Affluent Customer,No,17.0
1800,Dianemarie,Hatherall,F,30,1955-09-23,65,Executive Secretary,Argiculture,High Net Worth,No,11.0
1801,Bendix,Olivella,M,48,1976-12-23,44,Legal Assistant,Manufacturing,Affluent Customer,No,21.0
1802,Lizzie,Duke,F,3,1973-04-11,47,Nuclear Power Engineer,Manufacturing,Mass Customer,No,7.0
1803,Clarinda,Edlyn,F,75,1988-01-13,32,Untitled,Untitled,Mass Customer,No,6.0
1804,Matelda,Kordas,F,91,1963-03-28,57,Product Engineer,Property,Affluent Customer,No,4.0
1805,Venus,Sketch,F,90,1976-10-15,44,Budget/Accounting Analyst II,Financial Services,Mass Customer,No,12.0
1807,Pollyanna,Serjeantson,F,45,1955-03-15,65,Help Desk Operator,Untitled,High Net Worth,Yes,16.0
1808,Charles,Carren,M,98,1965-12-15,55,Information Systems Manager,Retail,High Net Worth,No,17.0
1809,Reba,Southon,F,67,1961-01-26,59,Programmer II,Health,Mass Customer,Yes,19.0
1810,Royall,Terris,M,98,1959-05-06,61,Geological Engineer,Manufacturing,High Net Worth,No,16.0
1811,Sylvan,Sugge,M,59,1999-10-13,21,Untitled,Financial Services,Mass Customer,No,1.0
1812,Daffi,Sewley,F,20,1959-07-11,61,Clinical Specialist,Health,Affluent Customer,No,14.0
1813,Reeva,Eakeley,F,45,2001-05-19,19,Technical Writer,Manufacturing,Mass Customer,No,1.0
1814,Shawn,Platfoot,F,33,1988-08-18,32,Web Designer IV,Retail,Affluent Customer,No,17.0
1815,Bab,Bingall,F,23,1954-03-26,66,Software Test Engineer I,Argiculture,Mass Customer,Yes,19.0
1816,Lonni,Andrichak,F,68,1977-02-25,43,Untitled,Argiculture,Mass Customer,No,18.0
1817,Jozef,Frizzell,M,32,1975-03-13,45,Graphic Designer,Untitled,High Net Worth,No,19.0
1818,Katha,Lockhurst,F,64,1967-04-01,53,Assistant Media Planner,Entertainment,Mass Customer,Yes,11.0
1819,Deedee,Fransinelli,F,26,1994-11-23,26,Graphic Designer,Entertainment,Mass Customer,Yes,8.0
1820,Yard,Teeney,M,12,1996-04-02,24,Software Engineer II,IT,Affluent Customer,No,5.0
1821,Fields,Bayne,M,89,1972-03-09,48,Web Developer IV,Entertainment,High Net Worth,Yes,15.0
1822,Trudie,Capper,F,67,1962-09-18,58,Untitled,Financial Services,Mass Customer,No,9.0
1823,Trude,Rizzardo,F,29,1974-05-24,46,VP Quality Control,Untitled,High Net Worth,No,10.0
1824,Robbie,Yakubovics,F,12,1959-10-12,61,Safety Technician III,Manufacturing,Affluent Customer,Yes,5.0
1825,Arv,Whitsey,M,82,1967-02-14,53,VP Quality Control,Financial Services,Mass Customer,Yes,17.0
1826,Jareb,Langcaster,M,33,1961-01-10,59,Chemical Engineer,Manufacturing,High Net Worth,Yes,7.0
1827,Stormie,Smyth,F,92,1978-01-15,42,Sales Representative,Retail,Affluent Customer,Yes,18.0
1828,Leigha,Bacchus,F,65,1987-12-02,33,Junior Executive,Manufacturing,Affluent Customer,No,14.0
1829,Darcy,Jaslem,M,82,1980-10-29,40,Editor,Untitled,Mass Customer,No,14.0
1830,Nathan,Antognazzi,M,98,1985-04-30,35,Software Consultant,Manufacturing,High Net Worth,No,12.0
1831,Lisle,Yokel,M,58,1977-11-13,43,Social Worker,Health,Mass Customer,No,15.0
1832,Elicia,Normanvill,F,53,1964-11-05,56,Programmer Analyst III,Manufacturing,Mass Customer,Yes,12.0
1833,Klemens,Eite,M,67,1967-03-15,53,Actuary,Financial Services,High Net Worth,Yes,19.0
1834,Otes,Gottelier,M,84,1977-06-30,43,Director of Sales,Financial Services,High Net Worth,Yes,11.0
1835,Rodrigo,Felce,M,48,1993-06-30,27,Financial Advisor,Financial Services,Affluent Customer,Yes,1.0
1836,Rochella,Harce,F,54,1955-06-05,65,Research Nurse,Health,Mass Customer,Yes,13.0
1837,Tirrell,Cosgreave,M,9,1973-12-29,47,Account Coordinator,Manufacturing,Mass Customer,Yes,19.0
1838,Jobina,Dudenie,F,14,1964-11-25,56,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,12.0
1839,Faythe,Rance,F,60,1987-05-08,33,Internal Auditor,Entertainment,High Net Worth,Yes,5.0
1840,Sherman,Gullen,M,22,1977-11-04,43,Staff Scientist,Argiculture,High Net Worth,Yes,20.0
1841,Nathanial,D'Ambrogi,M,63,1995-10-22,25,Administrative Assistant III,Argiculture,Affluent Customer,No,2.0
1842,Ephrayim,Beville,M,89,1977-02-27,43,Accountant IV,Financial Services,Mass Customer,No,8.0
1843,Kennett,Attack,M,96,1984-09-08,36,Recruiting Manager,Untitled,Mass Customer,Yes,4.0
1844,Amaleta,Slafford,F,71,1975-10-21,45,Product Engineer,Untitled,Mass Customer,No,12.0
1845,Pascal,Veronique,M,34,1978-01-16,42,General Manager,Financial Services,Mass Customer,No,6.0
1846,Lorette,Daspar,F,4,1978-12-18,42,Senior Editor,Manufacturing,Affluent Customer,No,7.0
1847,Bobinette,Stanaway,F,68,1978-02-04,42,Executive Secretary,Manufacturing,Mass Customer,No,6.0
1848,Dev,Caghan,M,22,1976-11-25,44,Information Systems Manager,Manufacturing,Mass Customer,No,9.0
1849,Jess,Bollans,M,6,1958-07-01,62,Untitled,Retail,Mass Customer,Yes,5.0
1850,Dare,Wasling,M,4,1978-05-16,42,Biostatistician II,Manufacturing,High Net Worth,No,7.0
1851,Miles,Fallows,M,20,1974-03-18,46,Account Representative II,Untitled,Mass Customer,No,13.0
1852,Darby,Shailer,F,22,1978-01-21,42,Research Associate,Manufacturing,Affluent Customer,No,18.0
1853,Agathe,Dimmick,F,67,1987-06-20,33,Recruiter,Untitled,Mass Customer,Yes,17.0
1854,Mandie,Jeger,F,11,1978-09-12,42,Community Outreach Specialist,Untitled,High Net Worth,Yes,17.0
1855,Foss,Yanele,M,2,1971-07-08,49,Librarian,Entertainment,Mass Customer,Yes,18.0
1856,Toni,Harbidge,F,57,1969-07-20,51,Associate Professor,Retail,Mass Customer,No,4.0
1857,Purcell,Chinnery,M,57,1968-09-20,52,Marketing Manager,Manufacturing,Affluent Customer,Yes,5.0
1858,Gabriella,,F,30,1957-04-26,63,Senior Sales Associate,Manufacturing,High Net Worth,Yes,11.0
1859,Melamie,Hardman,F,81,1990-04-08,30,Accountant IV,IT,High Net Worth,Yes,12.0
1860,Holly-anne,Hamman,F,4,1976-12-28,44,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,17.0
1861,Charlena,Muzzi,F,26,1967-07-18,53,Geological Engineer,Manufacturing,Mass Customer,Yes,8.0
1862,Daron,Umpleby,F,24,1980-06-29,40,Untitled,Health,High Net Worth,Yes,4.0
1863,Adelbert,Doelle,M,10,1978-05-11,42,VP Product Management,Telecommunications,High Net Worth,No,20.0
1864,Anet,Pellitt,F,45,1960-07-03,60,Senior Quality Engineer,Retail,Mass Customer,No,18.0
1865,Isabelita,Kitchener,F,35,1997-12-24,23,Office Assistant III,Untitled,Mass Customer,No,3.0
1866,Huberto,Bazylets,M,27,1992-10-07,28,Marketing Manager,Manufacturing,Mass Customer,No,2.0
1867,Tonya,Ritmeier,F,96,1986-04-16,34,Senior Developer,Untitled,Affluent Customer,No,3.0
1868,Aloisia,Ivel,F,11,1988-06-22,32,Assistant Manager,Retail,Mass Customer,No,10.0
1869,Neda,Longfellow,F,73,1977-10-19,43,Geologist IV,Financial Services,High Net Worth,Yes,9.0
1870,Alikee,Sjollema,F,24,1973-01-16,47,Graphic Designer,Untitled,Affluent Customer,No,9.0
1871,Shayna,McQuin,F,52,1994-01-23,26,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8.0
1872,Leif,Feeney,M,75,1973-05-28,47,Help Desk Technician,Manufacturing,Mass Customer,Yes,14.0
1873,Raul,Cabrer,M,49,1992-07-09,28,General Manager,Manufacturing,Affluent Customer,Yes,4.0
1874,Nickolai,McChesney,M,17,1957-09-29,63,Untitled,Argiculture,High Net Worth,Yes,7.0
1875,Amory,Bohler,M,4,1959-01-11,61,Staff Scientist,Retail,High Net Worth,Yes,19.0
1876,Borden,Wooles,M,16,1977-05-28,43,Recruiting Manager,Financial Services,Affluent Customer,No,21.0
1877,Radcliffe,Bartolomeoni,M,13,1966-09-09,54,Associate Professor,Financial Services,High Net Worth,Yes,16.0
1878,Pen,Hedgecock,M,6,1954-11-06,66,Account Coordinator,Health,Affluent Customer,No,10.0
1879,Kermy,Heningam,M,4,1967-04-25,53,Account Representative I,Manufacturing,High Net Worth,No,5.0
1880,Garrett,Dommett,M,50,1972-08-11,48,Untitled,Untitled,High Net Worth,No,17.0
1881,Gherardo,Lahy,M,61,1957-12-10,63,Quality Control Specialist,Untitled,Affluent Customer,Yes,12.0
1882,Justin,Ragless,M,86,1964-05-05,56,Account Executive,Manufacturing,Affluent Customer,No,10.0
1883,Jinny,Cawood,F,6,1991-08-13,29,Untitled,Health,Mass Customer,No,6.0
1884,Aurore,Buckmaster,F,19,1969-11-25,51,Untitled,Manufacturing,Mass Customer,Yes,17.0
1885,Jerome,Sheavills,M,18,1982-10-27,38,Software Consultant,Health,High Net Worth,Yes,11.0
1886,Eugenie,Belcham,F,35,1978-09-22,42,Nurse,IT,Affluent Customer,No,18.0
1887,Kynthia,Purcer,F,22,1965-06-22,55,Director of Sales,IT,Affluent Customer,Yes,8.0
1888,Sibyl,Scholtz,F,67,2002-01-26,18,Food Chemist,Health,Mass Customer,Yes,1.0
1889,Dare,,M,98,1973-07-07,47,Quality Control Specialist,Retail,Affluent Customer,No,11.0
1890,Carce,Gunthorp,M,89,1972-10-08,48,Analyst Programmer,Financial Services,Mass Customer,No,7.0
1891,Neville,Bloyes,M,6,1990-03-02,30,Marketing Manager,Retail,Mass Customer,Yes,19.0
1892,Allyson,Pinsent,F,48,1995-09-07,25,Untitled,Retail,High Net Worth,Yes,2.0
1893,Gunar,Sleit,M,25,1968-04-22,52,Administrative Officer,Untitled,Mass Customer,No,5.0
1894,Patten,Laytham,M,86,1976-04-01,44,Automation Specialist III,Manufacturing,High Net Worth,Yes,17.0
1895,Leese,Lohan,F,53,1975-09-02,45,Technical Writer,Manufacturing,Mass Customer,No,15.0
1896,Garald,Brasner,M,13,1995-04-30,25,Project Manager,Untitled,High Net Worth,No,1.0
1897,Cosette,Callar,F,58,1997-08-20,23,Product Engineer,Untitled,Mass Customer,Yes,1.0
1898,Katalin,Mantz,F,67,1979-11-24,41,Developer III,Manufacturing,Affluent Customer,Yes,12.0
1899,Lambert,Vardey,M,29,1997-09-02,23,Untitled,Retail,Affluent Customer,Yes,4.0
1900,Noland,Larder,M,67,1980-08-15,40,Safety Technician II,Financial Services,Affluent Customer,Yes,19.0
1901,Vail,Southernwood,M,40,1977-08-22,43,Budget/Accounting Analyst I,Argiculture,Affluent Customer,No,8.0
1902,Camille,Vallintine,F,48,1964-12-01,56,Environmental Tech,Financial Services,Mass Customer,Yes,4.0
1903,Tucky,Pizzie,M,8,1973-11-20,47,Project Manager,Untitled,High Net Worth,Yes,4.0
1904,Nert,Muglestone,F,60,1978-01-25,42,Technical Writer,IT,High Net Worth,Yes,14.0
1905,Corabelle,,F,21,1953-09-17,67,Help Desk Technician,Manufacturing,Affluent Customer,No,15.0
1906,Waylan,Katte,M,69,1988-04-24,32,Product Engineer,Retail,Mass Customer,No,22.0
1907,Lind,Dredge,M,69,1974-11-04,46,VP Sales,Health,High Net Worth,No,18.0
1908,Jaquelyn,Workman,F,2,1963-12-10,57,Help Desk Technician,Financial Services,High Net Worth,Yes,6.0
1909,Drucill,Laurand,F,32,1984-12-11,36,Research Assistant II,Argiculture,Affluent Customer,Yes,13.0
1910,Yovonnda,Warrior,F,20,1959-07-13,61,Systems Administrator I,Property,High Net Worth,Yes,14.0
1911,Hallsy,De Leek,M,22,1980-06-08,40,Director of Sales,Manufacturing,Mass Customer,No,3.0
1912,Hall,Grouer,M,36,1992-11-04,28,Account Coordinator,Manufacturing,High Net Worth,No,7.0
1913,Tamiko,Fergie,F,36,1973-11-02,47,Dental Hygienist,Health,Mass Customer,Yes,17.0
1914,Clyve,Sandwick,M,72,1968-06-21,52,VP Product Management,Financial Services,Mass Customer,No,5.0
1915,Dusty,Tesimon,F,40,1953-10-12,67,Social Worker,Health,Mass Customer,Yes,12.0
1916,Redd,O'Crowley,M,71,1995-03-05,25,Computer Systems Analyst II,Retail,High Net Worth,Yes,7.0
1917,Raquela,Schimpke,F,7,1973-07-28,47,Senior Sales Associate,Argiculture,Affluent Customer,Yes,8.0
1919,Bartie,Hartburn,M,40,1960-12-23,60,VP Product Management,Argiculture,Mass Customer,Yes,19.0
1920,Rutter,Marlen,M,29,1988-01-06,32,Sales Associate,Financial Services,Mass Customer,No,13.0
1921,Cybill,Wakes,F,70,1982-12-03,38,Accountant III,Untitled,Mass Customer,No,17.0
1922,Ailene,Tomkies,F,7,1969-11-11,51,Speech Pathologist,Untitled,High Net Worth,Yes,5.0
1923,Immanuel,Farlamb,M,52,1970-08-23,50,Health Coach IV,Health,Mass Customer,No,9.0
1924,Eolande,Kauscher,F,94,1965-12-01,55,VP Product Management,Untitled,Mass Customer,Yes,14.0
1925,Amaleta,Dickens,F,34,1982-01-28,38,Untitled,Untitled,Mass Customer,Yes,7.0
1926,Stefano,Menhenitt,M,72,1957-11-15,63,Senior Cost Accountant,Financial Services,High Net Worth,Yes,10.0
1927,Masha,Bibbie,F,11,1975-07-15,45,Software Test Engineer I,Manufacturing,Affluent Customer,Yes,8.0
1928,Sully,Dorling,M,2,1977-09-24,43,Chemical Engineer,Manufacturing,High Net Worth,Yes,13.0
1929,Elka,Crossgrove,F,79,1986-10-12,34,Food Chemist,Health,Affluent Customer,No,20.0
1930,Ambrose,Bleasby,M,27,1996-06-14,24,Speech Pathologist,Manufacturing,High Net Worth,No,3.0
1931,Boris,Syres,M,85,1973-11-06,47,Senior Developer,Health,Affluent Customer,No,6.0
1932,Sybila,Enefer,F,98,1977-01-03,43,Librarian,Entertainment,Affluent Customer,Yes,3.0
1933,Ephraim,Fulep,M,72,1980-09-10,40,Automation Specialist I,Manufacturing,Affluent Customer,No,18.0
1934,Bryant,Tordiffe,M,70,1963-01-17,57,Budget/Accounting Analyst IV,Untitled,Affluent Customer,Yes,14.0
1935,Galvan,,M,72,1974-11-13,46,Senior Sales Associate,Untitled,Mass Customer,No,9.0
1936,Gisella,Scad,F,36,1964-07-08,56,Junior Executive,Manufacturing,Mass Customer,Yes,12.0
1937,Renaud,Gahagan,M,69,1974-01-08,46,Quality Engineer,Health,Mass Customer,No,19.0
1939,Pierce,Cheke,M,81,1992-05-03,28,Safety Technician I,Untitled,Mass Customer,Yes,8.0
1940,Gabriellia,Coulter,F,52,1977-03-02,43,Teacher,Manufacturing,High Net Worth,Yes,8.0
1941,Dmitri,Eleshenar,M,83,1992-05-23,28,Librarian,Entertainment,Mass Customer,No,2.0
1942,Abe,Townby,M,0,1987-01-08,33,Programmer Analyst II,Financial Services,High Net Worth,No,19.0
1943,Armstrong,Style,M,35,1985-10-03,35,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,13.0
1944,Gregory,Balchin,M,73,1980-07-30,40,Programmer III,Argiculture,High Net Worth,Yes,8.0
1945,Griffin,Gisbourn,M,88,1978-07-10,42,Software Test Engineer II,Untitled,High Net Worth,Yes,9.0
1946,Brannon,Gladman,M,37,1959-01-04,61,Systems Administrator III,Untitled,Mass Customer,No,8.0
1947,Gretta,Patrone,F,66,1963-12-11,57,Geologist II,Telecommunications,Affluent Customer,Yes,18.0
1948,Elizabeth,Applewhaite,F,30,1964-06-08,56,Untitled,Entertainment,Mass Customer,No,11.0
1949,Onida,Cockshot,F,9,1954-05-10,66,Legal Assistant,Manufacturing,Mass Customer,No,7.0
1950,Berne,Fulkes,M,27,1963-10-07,57,Web Developer II,Manufacturing,Affluent Customer,Yes,19.0
1951,Rockie,MacCosty,M,93,2000-06-07,20,Health Coach II,Manufacturing,Mass Customer,Yes,2.0
1952,Patrica,Donativo,F,35,1974-01-29,46,Payment Adjustment Coordinator,Health,Mass Customer,Yes,9.0
1953,Luisa,McGlue,F,23,1978-06-05,42,Paralegal,Financial Services,High Net Worth,No,12.0
1954,Greg,Iacovo,M,88,1967-11-29,53,VP Sales,Manufacturing,Affluent Customer,No,5.0
1955,Thornton,Vereker,M,18,1980-11-22,40,Environmental Specialist,Untitled,Mass Customer,No,11.0
1956,Omero,Murra,M,36,1994-07-08,26,Human Resources Assistant I,Health,Affluent Customer,Yes,3.0
1957,Gary,Eager,M,1,1977-09-19,43,Accountant IV,Property,Affluent Customer,No,4.0
1958,Janina,Keme,F,62,1985-09-01,35,Professor,Untitled,Mass Customer,No,22.0
1959,Arlen,Klossek,M,3,1978-09-18,42,Director of Sales,Health,Mass Customer,Yes,16.0
1960,Falkner,Jochens,M,86,1978-07-03,42,Software Engineer II,Untitled,Mass Customer,Yes,10.0
1961,Licha,Lyes,F,10,1960-11-22,60,Physical Therapy Assistant,Untitled,Mass Customer,Yes,15.0
1962,Paddie,Grunder,M,13,1977-11-01,43,Sales Representative,Retail,Mass Customer,Yes,22.0
1963,Syman,Trimnell,M,81,1998-03-18,22,Biostatistician I,Argiculture,Mass Customer,Yes,4.0
1964,Cara,Campbell-Dunlop,F,60,1964-06-19,56,Mechanical Systems Engineer,Financial Services,Affluent Customer,Yes,9.0
1965,Bendicty,Powrie,M,81,1973-12-14,47,Web Designer III,Retail,Mass Customer,Yes,3.0
1966,Moshe,Nicholl,M,75,1993-10-31,27,Untitled,Financial Services,High Net Worth,No,3.0
1967,Nomi,,F,88,1985-11-19,35,Chemical Engineer,Manufacturing,Affluent Customer,Yes,17.0
1968,Frederica,Hughman,F,31,1994-06-12,26,Librarian,Entertainment,Mass Customer,No,1.0
1969,Dimitry,Kunkler,M,54,1961-07-06,59,Teacher,IT,Mass Customer,Yes,19.0
1970,Carl,Eyre,M,51,1982-08-23,38,Desktop Support Technician,Manufacturing,Mass Customer,No,7.0
1971,Mariel,Dyke,F,49,1998-02-10,22,Untitled,Manufacturing,Mass Customer,Yes,4.0
